
U(x, u) = x^2 + u^2

+-------+------------+-------------+---------------+-------------+
|   x   |   Пикар    | Явный Эйлер | Неявный Эйлер | Рунге-Кутта |
| 0.141 | 9.2452e-04 |  9.1959e-04 |   9.1959e-04  |  9.2452e-04 |
| 0.141 | 9.3442e-04 |  9.2946e-04 |   9.2946e-04  |  9.3443e-04 |
| 0.142 | 9.4440e-04 |  9.3940e-04 |   9.3940e-04  |  9.4441e-04 |
| 0.142 | 9.5445e-04 |  9.4941e-04 |   9.4941e-04  |  9.5445e-04 |
| 0.143 | 9.6457e-04 |  9.5949e-04 |   9.5950e-04  |  9.6457e-04 |
| 0.143 | 9.7476e-04 |  9.6965e-04 |   9.6965e-04  |  9.7476e-04 |
| 0.144 | 9.8502e-04 |  9.7987e-04 |   9.7987e-04  |  9.8502e-04 |
| 0.144 | 9.9535e-04 |  9.9017e-04 |   9.9017e-04  |  9.9535e-04 |
| 0.145 | 1.0058e-03 |  1.0005e-03 |   1.0005e-03  |  1.0058e-03 |
| 0.145 | 1.0162e-03 |  1.0110e-03 |   1.0110e-03  |  1.0162e-03 |
| 0.145 | 1.0268e-03 |  1.0215e-03 |   1.0215e-03  |  1.0268e-03 |
| 0.146 | 1.0374e-03 |  1.0321e-03 |   1.0321e-03  |  1.0374e-03 |
| 0.146 | 1.0481e-03 |  1.0427e-03 |   1.0427e-03  |  1.0481e-03 |
| 0.147 | 1.0589e-03 |  1.0535e-03 |   1.0535e-03  |  1.0589e-03 |
| 0.147 | 1.0697e-03 |  1.0643e-03 |   1.0643e-03  |  1.0697e-03 |
| 0.148 | 1.0806e-03 |  1.0752e-03 |   1.0752e-03  |  1.0806e-03 |
| 0.148 | 1.0916e-03 |  1.0861e-03 |   1.0861e-03  |  1.0916e-03 |
| 0.149 | 1.1027e-03 |  1.0971e-03 |   1.0971e-03  |  1.1027e-03 |
| 0.149 | 1.1138e-03 |  1.1082e-03 |   1.1082e-03  |  1.1138e-03 |
| 0.150 | 1.1250e-03 |  1.1194e-03 |   1.1194e-03  |  1.1250e-03 |
| 0.150 | 1.1363e-03 |  1.1307e-03 |   1.1307e-03  |  1.1363e-03 |
| 0.151 | 1.1477e-03 |  1.1420e-03 |   1.1420e-03  |  1.1477e-03 |
| 0.151 | 1.1591e-03 |  1.1534e-03 |   1.1534e-03  |  1.1591e-03 |
| 0.152 | 1.1706e-03 |  1.1649e-03 |   1.1649e-03  |  1.1706e-03 |
| 0.152 | 1.1822e-03 |  1.1764e-03 |   1.1764e-03  |  1.1822e-03 |
| 0.153 | 1.1939e-03 |  1.1880e-03 |   1.1880e-03  |  1.1939e-03 |
| 0.153 | 1.2056e-03 |  1.1997e-03 |   1.1997e-03  |  1.2056e-03 |
| 0.154 | 1.2175e-03 |  1.2115e-03 |   1.2115e-03  |  1.2175e-03 |
| 0.154 | 1.2294e-03 |  1.2234e-03 |   1.2234e-03  |  1.2294e-03 |
| 0.155 | 1.2413e-03 |  1.2353e-03 |   1.2353e-03  |  1.2413e-03 |
| 0.155 | 1.2534e-03 |  1.2473e-03 |   1.2473e-03  |  1.2534e-03 |
| 0.156 | 1.2655e-03 |  1.2594e-03 |   1.2594e-03  |  1.2655e-03 |
| 0.157 | 1.2777e-03 |  1.2716e-03 |   1.2716e-03  |  1.2777e-03 |
| 0.157 | 1.2900e-03 |  1.2838e-03 |   1.2838e-03  |  1.2900e-03 |
| 0.158 | 1.3024e-03 |  1.2962e-03 |   1.2962e-03  |  1.3024e-03 |
| 0.158 | 1.3148e-03 |  1.3086e-03 |   1.3086e-03  |  1.3148e-03 |
| 0.159 | 1.3273e-03 |  1.3211e-03 |   1.3211e-03  |  1.3273e-03 |
| 0.159 | 1.3399e-03 |  1.3336e-03 |   1.3336e-03  |  1.3399e-03 |
| 0.160 | 1.3526e-03 |  1.3463e-03 |   1.3463e-03  |  1.3526e-03 |
| 0.160 | 1.3654e-03 |  1.3590e-03 |   1.3590e-03  |  1.3654e-03 |
| 0.161 | 1.3782e-03 |  1.3718e-03 |   1.3718e-03  |  1.3782e-03 |
| 0.161 | 1.3911e-03 |  1.3847e-03 |   1.3847e-03  |  1.3911e-03 |
| 0.162 | 1.4041e-03 |  1.3976e-03 |   1.3976e-03  |  1.4041e-03 |
| 0.162 | 1.4172e-03 |  1.4107e-03 |   1.4107e-03  |  1.4172e-03 |
| 0.163 | 1.4304e-03 |  1.4238e-03 |   1.4238e-03  |  1.4304e-03 |
| 0.163 | 1.4436e-03 |  1.4370e-03 |   1.4370e-03  |  1.4436e-03 |
| 0.164 | 1.4570e-03 |  1.4503e-03 |   1.4503e-03  |  1.4570e-03 |
| 0.164 | 1.4704e-03 |  1.4636e-03 |   1.4636e-03  |  1.4704e-03 |
| 0.165 | 1.4839e-03 |  1.4771e-03 |   1.4771e-03  |  1.4839e-03 |
| 0.165 | 1.4974e-03 |  1.4906e-03 |   1.4906e-03  |  1.4974e-03 |
| 0.166 | 1.5111e-03 |  1.5042e-03 |   1.5042e-03  |  1.5111e-03 |
| 0.166 | 1.5248e-03 |  1.5179e-03 |   1.5179e-03  |  1.5248e-03 |
| 0.167 | 1.5386e-03 |  1.5317e-03 |   1.5317e-03  |  1.5386e-03 |
| 0.167 | 1.5525e-03 |  1.5456e-03 |   1.5456e-03  |  1.5526e-03 |
| 0.168 | 1.5665e-03 |  1.5595e-03 |   1.5595e-03  |  1.5665e-03 |
| 0.168 | 1.5806e-03 |  1.5736e-03 |   1.5736e-03  |  1.5806e-03 |
| 0.169 | 1.5948e-03 |  1.5877e-03 |   1.5877e-03  |  1.5948e-03 |
| 0.169 | 1.6090e-03 |  1.6019e-03 |   1.6019e-03  |  1.6090e-03 |
| 0.170 | 1.6233e-03 |  1.6161e-03 |   1.6161e-03  |  1.6233e-03 |
| 0.170 | 1.6377e-03 |  1.6305e-03 |   1.6305e-03  |  1.6377e-03 |
| 0.171 | 1.6522e-03 |  1.6450e-03 |   1.6450e-03  |  1.6522e-03 |
| 0.171 | 1.6668e-03 |  1.6595e-03 |   1.6595e-03  |  1.6668e-03 |
| 0.172 | 1.6815e-03 |  1.6741e-03 |   1.6741e-03  |  1.6815e-03 |
| 0.172 | 1.6962e-03 |  1.6888e-03 |   1.6888e-03  |  1.6962e-03 |
| 0.173 | 1.7111e-03 |  1.7036e-03 |   1.7036e-03  |  1.7111e-03 |
| 0.173 | 1.7260e-03 |  1.7185e-03 |   1.7185e-03  |  1.7260e-03 |
| 0.174 | 1.7410e-03 |  1.7335e-03 |   1.7335e-03  |  1.7410e-03 |
| 0.174 | 1.7561e-03 |  1.7485e-03 |   1.7485e-03  |  1.7561e-03 |
| 0.175 | 1.7713e-03 |  1.7637e-03 |   1.7637e-03  |  1.7713e-03 |
| 0.175 | 1.7865e-03 |  1.7789e-03 |   1.7789e-03  |  1.7865e-03 |
| 0.176 | 1.8019e-03 |  1.7942e-03 |   1.7942e-03  |  1.8019e-03 |
| 0.176 | 1.8173e-03 |  1.8096e-03 |   1.8096e-03  |  1.8173e-03 |
| 0.176 | 1.8329e-03 |  1.8251e-03 |   1.8251e-03  |  1.8329e-03 |
| 0.177 | 1.8485e-03 |  1.8407e-03 |   1.8407e-03  |  1.8485e-03 |
| 0.177 | 1.8642e-03 |  1.8563e-03 |   1.8563e-03  |  1.8642e-03 |
| 0.178 | 1.8800e-03 |  1.8721e-03 |   1.8721e-03  |  1.8800e-03 |
| 0.178 | 1.8959e-03 |  1.8879e-03 |   1.8879e-03  |  1.8959e-03 |
| 0.179 | 1.9119e-03 |  1.9039e-03 |   1.9039e-03  |  1.9119e-03 |
| 0.179 | 1.9279e-03 |  1.9199e-03 |   1.9199e-03  |  1.9279e-03 |
| 0.180 | 1.9441e-03 |  1.9360e-03 |   1.9360e-03  |  1.9441e-03 |
| 0.180 | 1.9603e-03 |  1.9522e-03 |   1.9522e-03  |  1.9604e-03 |
| 0.181 | 1.9767e-03 |  1.9685e-03 |   1.9685e-03  |  1.9767e-03 |
| 0.181 | 1.9931e-03 |  1.9849e-03 |   1.9849e-03  |  1.9931e-03 |
| 0.182 | 2.0096e-03 |  2.0014e-03 |   2.0014e-03  |  2.0096e-03 |
| 0.182 | 2.0262e-03 |  2.0179e-03 |   2.0179e-03  |  2.0262e-03 |
| 0.183 | 2.0429e-03 |  2.0346e-03 |   2.0346e-03  |  2.0429e-03 |
| 0.183 | 2.0597e-03 |  2.0513e-03 |   2.0513e-03  |  2.0597e-03 |
| 0.184 | 2.0766e-03 |  2.0682e-03 |   2.0682e-03  |  2.0766e-03 |
| 0.184 | 2.0936e-03 |  2.0851e-03 |   2.0851e-03  |  2.0936e-03 |
| 0.185 | 2.1107e-03 |  2.1021e-03 |   2.1021e-03  |  2.1107e-03 |
| 0.185 | 2.1278e-03 |  2.1192e-03 |   2.1192e-03  |  2.1278e-03 |
| 0.186 | 2.1451e-03 |  2.1364e-03 |   2.1364e-03  |  2.1451e-03 |
| 0.186 | 2.1624e-03 |  2.1537e-03 |   2.1537e-03  |  2.1624e-03 |
| 0.187 | 2.1799e-03 |  2.1711e-03 |   2.1711e-03  |  2.1799e-03 |
| 0.188 | 2.1974e-03 |  2.1886e-03 |   2.1886e-03  |  2.1974e-03 |
| 0.188 | 2.2150e-03 |  2.2062e-03 |   2.2062e-03  |  2.2150e-03 |
| 0.189 | 2.2327e-03 |  2.2239e-03 |   2.2239e-03  |  2.2328e-03 |
| 0.189 | 2.2506e-03 |  2.2416e-03 |   2.2416e-03  |  2.2506e-03 |
| 0.190 | 2.2685e-03 |  2.2595e-03 |   2.2595e-03  |  2.2685e-03 |
| 0.190 | 2.2865e-03 |  2.2775e-03 |   2.2775e-03  |  2.2865e-03 |
| 0.191 | 2.3046e-03 |  2.2955e-03 |   2.2955e-03  |  2.3046e-03 |
| 0.191 | 2.3228e-03 |  2.3137e-03 |   2.3137e-03  |  2.3228e-03 |
| 0.192 | 2.3411e-03 |  2.3319e-03 |   2.3319e-03  |  2.3411e-03 |
| 0.192 | 2.3594e-03 |  2.3502e-03 |   2.3502e-03  |  2.3595e-03 |
| 0.193 | 2.3779e-03 |  2.3687e-03 |   2.3687e-03  |  2.3779e-03 |
| 0.193 | 2.3965e-03 |  2.3872e-03 |   2.3872e-03  |  2.3965e-03 |
| 0.194 | 2.4152e-03 |  2.4058e-03 |   2.4058e-03  |  2.4152e-03 |
| 0.194 | 2.4340e-03 |  2.4246e-03 |   2.4246e-03  |  2.4340e-03 |
| 0.195 | 2.4528e-03 |  2.4434e-03 |   2.4434e-03  |  2.4528e-03 |
| 0.195 | 2.4718e-03 |  2.4623e-03 |   2.4623e-03  |  2.4718e-03 |
| 0.196 | 2.4909e-03 |  2.4813e-03 |   2.4813e-03  |  2.4909e-03 |
| 0.196 | 2.5100e-03 |  2.5004e-03 |   2.5004e-03  |  2.5100e-03 |
| 0.197 | 2.5293e-03 |  2.5196e-03 |   2.5196e-03  |  2.5293e-03 |
| 0.197 | 2.5486e-03 |  2.5389e-03 |   2.5389e-03  |  2.5486e-03 |
| 0.198 | 2.5681e-03 |  2.5584e-03 |   2.5584e-03  |  2.5681e-03 |
| 0.198 | 2.5877e-03 |  2.5779e-03 |   2.5779e-03  |  2.5877e-03 |
| 0.199 | 2.6073e-03 |  2.5975e-03 |   2.5975e-03  |  2.6073e-03 |
| 0.199 | 2.6271e-03 |  2.6172e-03 |   2.6172e-03  |  2.6271e-03 |
| 0.200 | 2.6469e-03 |  2.6370e-03 |   2.6370e-03  |  2.6469e-03 |
| 0.200 | 2.6669e-03 |  2.6569e-03 |   2.6569e-03  |  2.6669e-03 |
| 0.201 | 2.6869e-03 |  2.6769e-03 |   2.6769e-03  |  2.6869e-03 |
| 0.201 | 2.7071e-03 |  2.6970e-03 |   2.6970e-03  |  2.7071e-03 |
| 0.202 | 2.7273e-03 |  2.7172e-03 |   2.7172e-03  |  2.7273e-03 |
| 0.202 | 2.7477e-03 |  2.7375e-03 |   2.7375e-03  |  2.7477e-03 |
| 0.203 | 2.7681e-03 |  2.7579e-03 |   2.7579e-03  |  2.7682e-03 |
| 0.203 | 2.7887e-03 |  2.7784e-03 |   2.7784e-03  |  2.7887e-03 |
| 0.204 | 2.8094e-03 |  2.7990e-03 |   2.7990e-03  |  2.8094e-03 |
| 0.204 | 2.8301e-03 |  2.8197e-03 |   2.8197e-03  |  2.8301e-03 |
| 0.205 | 2.8510e-03 |  2.8405e-03 |   2.8405e-03  |  2.8510e-03 |
| 0.205 | 2.8719e-03 |  2.8614e-03 |   2.8615e-03  |  2.8720e-03 |
| 0.206 | 2.8930e-03 |  2.8825e-03 |   2.8825e-03  |  2.8930e-03 |
| 0.206 | 2.9142e-03 |  2.9036e-03 |   2.9036e-03  |  2.9142e-03 |
| 0.207 | 2.9355e-03 |  2.9248e-03 |   2.9248e-03  |  2.9355e-03 |
| 0.207 | 2.9568e-03 |  2.9461e-03 |   2.9461e-03  |  2.9568e-03 |
| 0.208 | 2.9783e-03 |  2.9676e-03 |   2.9676e-03  |  2.9783e-03 |
| 0.208 | 2.9999e-03 |  2.9891e-03 |   2.9891e-03  |  2.9999e-03 |
| 0.209 | 3.0216e-03 |  3.0107e-03 |   3.0107e-03  |  3.0216e-03 |
| 0.209 | 3.0434e-03 |  3.0325e-03 |   3.0325e-03  |  3.0434e-03 |
| 0.209 | 3.0653e-03 |  3.0543e-03 |   3.0543e-03  |  3.0653e-03 |
| 0.210 | 3.0873e-03 |  3.0763e-03 |   3.0763e-03  |  3.0873e-03 |
| 0.210 | 3.1094e-03 |  3.0983e-03 |   3.0983e-03  |  3.1094e-03 |
| 0.211 | 3.1316e-03 |  3.1205e-03 |   3.1205e-03  |  3.1316e-03 |
| 0.211 | 3.1539e-03 |  3.1427e-03 |   3.1427e-03  |  3.1539e-03 |
| 0.212 | 3.1763e-03 |  3.1651e-03 |   3.1651e-03  |  3.1764e-03 |
| 0.212 | 3.1989e-03 |  3.1876e-03 |   3.1876e-03  |  3.1989e-03 |
| 0.213 | 3.2215e-03 |  3.2102e-03 |   3.2102e-03  |  3.2215e-03 |
| 0.213 | 3.2443e-03 |  3.2329e-03 |   3.2329e-03  |  3.2443e-03 |
| 0.214 | 3.2671e-03 |  3.2557e-03 |   3.2557e-03  |  3.2671e-03 |
| 0.214 | 3.2901e-03 |  3.2786e-03 |   3.2786e-03  |  3.2901e-03 |
| 0.215 | 3.3131e-03 |  3.3016e-03 |   3.3016e-03  |  3.3131e-03 |
| 0.215 | 3.3363e-03 |  3.3247e-03 |   3.3247e-03  |  3.3363e-03 |
| 0.216 | 3.3596e-03 |  3.3479e-03 |   3.3479e-03  |  3.3596e-03 |
| 0.216 | 3.3830e-03 |  3.3713e-03 |   3.3713e-03  |  3.3830e-03 |
| 0.217 | 3.4065e-03 |  3.3947e-03 |   3.3947e-03  |  3.4065e-03 |
| 0.217 | 3.4301e-03 |  3.4182e-03 |   3.4183e-03  |  3.4301e-03 |
| 0.218 | 3.4538e-03 |  3.4419e-03 |   3.4419e-03  |  3.4538e-03 |
| 0.218 | 3.4776e-03 |  3.4657e-03 |   3.4657e-03  |  3.4776e-03 |
| 0.219 | 3.5015e-03 |  3.4895e-03 |   3.4896e-03  |  3.5015e-03 |
| 0.220 | 3.5256e-03 |  3.5135e-03 |   3.5135e-03  |  3.5256e-03 |
| 0.220 | 3.5497e-03 |  3.5376e-03 |   3.5376e-03  |  3.5497e-03 |
| 0.221 | 3.5740e-03 |  3.5618e-03 |   3.5618e-03  |  3.5740e-03 |
| 0.221 | 3.5984e-03 |  3.5862e-03 |   3.5862e-03  |  3.5984e-03 |
| 0.222 | 3.6228e-03 |  3.6106e-03 |   3.6106e-03  |  3.6229e-03 |
| 0.222 | 3.6474e-03 |  3.6351e-03 |   3.6351e-03  |  3.6474e-03 |
| 0.223 | 3.6721e-03 |  3.6598e-03 |   3.6598e-03  |  3.6722e-03 |
| 0.223 | 3.6970e-03 |  3.6845e-03 |   3.6845e-03  |  3.6970e-03 |
| 0.224 | 3.7219e-03 |  3.7094e-03 |   3.7094e-03  |  3.7219e-03 |
| 0.224 | 3.7469e-03 |  3.7344e-03 |   3.7344e-03  |  3.7469e-03 |
| 0.225 | 3.7721e-03 |  3.7595e-03 |   3.7595e-03  |  3.7721e-03 |
| 0.225 | 3.7973e-03 |  3.7847e-03 |   3.7847e-03  |  3.7973e-03 |
| 0.226 | 3.8227e-03 |  3.8100e-03 |   3.8100e-03  |  3.8227e-03 |
| 0.226 | 3.8482e-03 |  3.8354e-03 |   3.8354e-03  |  3.8482e-03 |
| 0.227 | 3.8738e-03 |  3.8610e-03 |   3.8610e-03  |  3.8738e-03 |
| 0.227 | 3.8995e-03 |  3.8866e-03 |   3.8866e-03  |  3.8995e-03 |
| 0.228 | 3.9253e-03 |  3.9124e-03 |   3.9124e-03  |  3.9254e-03 |
| 0.228 | 3.9513e-03 |  3.9383e-03 |   3.9383e-03  |  3.9513e-03 |
| 0.229 | 3.9773e-03 |  3.9643e-03 |   3.9643e-03  |  3.9774e-03 |
| 0.229 | 4.0035e-03 |  3.9904e-03 |   3.9904e-03  |  4.0035e-03 |
| 0.230 | 4.0298e-03 |  4.0166e-03 |   4.0166e-03  |  4.0298e-03 |
| 0.230 | 4.0562e-03 |  4.0430e-03 |   4.0430e-03  |  4.0562e-03 |
| 0.231 | 4.0827e-03 |  4.0694e-03 |   4.0695e-03  |  4.0827e-03 |
| 0.231 | 4.1094e-03 |  4.0960e-03 |   4.0960e-03  |  4.1094e-03 |
| 0.232 | 4.1361e-03 |  4.1227e-03 |   4.1227e-03  |  4.1361e-03 |
| 0.232 | 4.1630e-03 |  4.1495e-03 |   4.1495e-03  |  4.1630e-03 |
| 0.233 | 4.1899e-03 |  4.1764e-03 |   4.1764e-03  |  4.1900e-03 |
| 0.233 | 4.2170e-03 |  4.2035e-03 |   4.2035e-03  |  4.2170e-03 |
| 0.234 | 4.2442e-03 |  4.2306e-03 |   4.2306e-03  |  4.2443e-03 |
| 0.234 | 4.2716e-03 |  4.2579e-03 |   4.2579e-03  |  4.2716e-03 |
| 0.235 | 4.2990e-03 |  4.2853e-03 |   4.2853e-03  |  4.2990e-03 |
| 0.235 | 4.3266e-03 |  4.3128e-03 |   4.3128e-03  |  4.3266e-03 |
| 0.236 | 4.3543e-03 |  4.3404e-03 |   4.3404e-03  |  4.3543e-03 |
| 0.236 | 4.3821e-03 |  4.3681e-03 |   4.3682e-03  |  4.3821e-03 |
| 0.237 | 4.4100e-03 |  4.3960e-03 |   4.3960e-03  |  4.4100e-03 |
| 0.237 | 4.4380e-03 |  4.4240e-03 |   4.4240e-03  |  4.4380e-03 |
| 0.238 | 4.4662e-03 |  4.4521e-03 |   4.4521e-03  |  4.4662e-03 |
| 0.238 | 4.4944e-03 |  4.4803e-03 |   4.4803e-03  |  4.4945e-03 |
| 0.239 | 4.5228e-03 |  4.5086e-03 |   4.5086e-03  |  4.5228e-03 |
| 0.239 | 4.5513e-03 |  4.5371e-03 |   4.5371e-03  |  4.5514e-03 |
| 0.240 | 4.5800e-03 |  4.5656e-03 |   4.5656e-03  |  4.5800e-03 |
| 0.240 | 4.6087e-03 |  4.5943e-03 |   4.5943e-03  |  4.6087e-03 |
| 0.240 | 4.6376e-03 |  4.6231e-03 |   4.6231e-03  |  4.6376e-03 |
| 0.241 | 4.6666e-03 |  4.6521e-03 |   4.6521e-03  |  4.6666e-03 |
| 0.241 | 4.6957e-03 |  4.6811e-03 |   4.6811e-03  |  4.6957e-03 |
| 0.242 | 4.7249e-03 |  4.7103e-03 |   4.7103e-03  |  4.7249e-03 |
| 0.242 | 4.7543e-03 |  4.7396e-03 |   4.7396e-03  |  4.7543e-03 |
| 0.243 | 4.7838e-03 |  4.7690e-03 |   4.7690e-03  |  4.7838e-03 |
| 0.243 | 4.8134e-03 |  4.7985e-03 |   4.7985e-03  |  4.8134e-03 |
| 0.244 | 4.8431e-03 |  4.8282e-03 |   4.8282e-03  |  4.8431e-03 |
| 0.244 | 4.8729e-03 |  4.8580e-03 |   4.8580e-03  |  4.8729e-03 |
| 0.245 | 4.9029e-03 |  4.8879e-03 |   4.8879e-03  |  4.9029e-03 |
| 0.245 | 4.9330e-03 |  4.9179e-03 |   4.9179e-03  |  4.9330e-03 |
| 0.246 | 4.9632e-03 |  4.9480e-03 |   4.9481e-03  |  4.9632e-03 |
| 0.246 | 4.9935e-03 |  4.9783e-03 |   4.9783e-03  |  4.9935e-03 |
| 0.247 | 5.0240e-03 |  5.0087e-03 |   5.0087e-03  |  5.0240e-03 |
| 0.247 | 5.0545e-03 |  5.0392e-03 |   5.0392e-03  |  5.0546e-03 |
| 0.248 | 5.0852e-03 |  5.0699e-03 |   5.0699e-03  |  5.0853e-03 |
| 0.248 | 5.1161e-03 |  5.1006e-03 |   5.1006e-03  |  5.1161e-03 |
| 0.249 | 5.1470e-03 |  5.1315e-03 |   5.1315e-03  |  5.1470e-03 |
| 0.249 | 5.1781e-03 |  5.1625e-03 |   5.1625e-03  |  5.1781e-03 |
| 0.250 | 5.2093e-03 |  5.1937e-03 |   5.1937e-03  |  5.2093e-03 |
| 0.251 | 5.2406e-03 |  5.2249e-03 |   5.2250e-03  |  5.2406e-03 |
| 0.251 | 5.2721e-03 |  5.2563e-03 |   5.2563e-03  |  5.2721e-03 |
| 0.252 | 5.3037e-03 |  5.2878e-03 |   5.2879e-03  |  5.3037e-03 |
| 0.252 | 5.3354e-03 |  5.3195e-03 |   5.3195e-03  |  5.3354e-03 |
| 0.253 | 5.3672e-03 |  5.3512e-03 |   5.3513e-03  |  5.3672e-03 |
| 0.253 | 5.3991e-03 |  5.3831e-03 |   5.3832e-03  |  5.3992e-03 |
| 0.254 | 5.4312e-03 |  5.4152e-03 |   5.4152e-03  |  5.4312e-03 |
| 0.254 | 5.4634e-03 |  5.4473e-03 |   5.4473e-03  |  5.4634e-03 |
| 0.255 | 5.4958e-03 |  5.4796e-03 |   5.4796e-03  |  5.4958e-03 |
| 0.255 | 5.5282e-03 |  5.5120e-03 |   5.5120e-03  |  5.5282e-03 |
| 0.256 | 5.5608e-03 |  5.5445e-03 |   5.5445e-03  |  5.5608e-03 |
| 0.256 | 5.5935e-03 |  5.5772e-03 |   5.5772e-03  |  5.5936e-03 |
| 0.257 | 5.6264e-03 |  5.6099e-03 |   5.6100e-03  |  5.6264e-03 |
| 0.257 | 5.6594e-03 |  5.6429e-03 |   5.6429e-03  |  5.6594e-03 |
| 0.258 | 5.6925e-03 |  5.6759e-03 |   5.6759e-03  |  5.6925e-03 |
| 0.258 | 5.7257e-03 |  5.7091e-03 |   5.7091e-03  |  5.7257e-03 |
| 0.259 | 5.7591e-03 |  5.7424e-03 |   5.7424e-03  |  5.7591e-03 |
| 0.259 | 5.7926e-03 |  5.7758e-03 |   5.7758e-03  |  5.7926e-03 |
| 0.260 | 5.8262e-03 |  5.8093e-03 |   5.8094e-03  |  5.8262e-03 |
| 0.260 | 5.8599e-03 |  5.8430e-03 |   5.8431e-03  |  5.8600e-03 |
| 0.261 | 5.8938e-03 |  5.8769e-03 |   5.8769e-03  |  5.8938e-03 |
| 0.261 | 5.9278e-03 |  5.9108e-03 |   5.9108e-03  |  5.9278e-03 |
| 0.262 | 5.9620e-03 |  5.9449e-03 |   5.9449e-03  |  5.9620e-03 |
| 0.262 | 5.9963e-03 |  5.9791e-03 |   5.9791e-03  |  5.9963e-03 |
| 0.263 | 6.0307e-03 |  6.0134e-03 |   6.0134e-03  |  6.0307e-03 |
| 0.263 | 6.0652e-03 |  6.0479e-03 |   6.0479e-03  |  6.0652e-03 |
| 0.264 | 6.0999e-03 |  6.0825e-03 |   6.0825e-03  |  6.0999e-03 |
| 0.264 | 6.1347e-03 |  6.1172e-03 |   6.1173e-03  |  6.1347e-03 |
| 0.265 | 6.1696e-03 |  6.1521e-03 |   6.1521e-03  |  6.1696e-03 |
| 0.265 | 6.2047e-03 |  6.1871e-03 |   6.1871e-03  |  6.2047e-03 |
| 0.266 | 6.2399e-03 |  6.2222e-03 |   6.2223e-03  |  6.2399e-03 |
| 0.266 | 6.2752e-03 |  6.2575e-03 |   6.2575e-03  |  6.2752e-03 |
| 0.267 | 6.3107e-03 |  6.2929e-03 |   6.2929e-03  |  6.3107e-03 |
| 0.267 | 6.3463e-03 |  6.3284e-03 |   6.3284e-03  |  6.3463e-03 |
| 0.268 | 6.3820e-03 |  6.3641e-03 |   6.3641e-03  |  6.3820e-03 |
| 0.268 | 6.4179e-03 |  6.3999e-03 |   6.3999e-03  |  6.4179e-03 |
| 0.269 | 6.4539e-03 |  6.4358e-03 |   6.4358e-03  |  6.4539e-03 |
| 0.269 | 6.4900e-03 |  6.4719e-03 |   6.4719e-03  |  6.4900e-03 |
| 0.270 | 6.5263e-03 |  6.5081e-03 |   6.5081e-03  |  6.5263e-03 |
| 0.270 | 6.5627e-03 |  6.5444e-03 |   6.5444e-03  |  6.5627e-03 |
| 0.271 | 6.5992e-03 |  6.5809e-03 |   6.5809e-03  |  6.5992e-03 |
| 0.271 | 6.6359e-03 |  6.6175e-03 |   6.6175e-03  |  6.6359e-03 |
| 0.272 | 6.6727e-03 |  6.6542e-03 |   6.6543e-03  |  6.6727e-03 |
| 0.272 | 6.7096e-03 |  6.6911e-03 |   6.6911e-03  |  6.7096e-03 |
| 0.273 | 6.7467e-03 |  6.7281e-03 |   6.7282e-03  |  6.7467e-03 |
| 0.273 | 6.7839e-03 |  6.7653e-03 |   6.7653e-03  |  6.7839e-03 |
| 0.274 | 6.8213e-03 |  6.8026e-03 |   6.8026e-03  |  6.8213e-03 |
| 0.274 | 6.8588e-03 |  6.8400e-03 |   6.8400e-03  |  6.8588e-03 |
| 0.275 | 6.8964e-03 |  6.8776e-03 |   6.8776e-03  |  6.8964e-03 |
| 0.275 | 6.9342e-03 |  6.9153e-03 |   6.9153e-03  |  6.9342e-03 |
| 0.276 | 6.9721e-03 |  6.9531e-03 |   6.9531e-03  |  6.9721e-03 |
| 0.276 | 7.0101e-03 |  6.9911e-03 |   6.9911e-03  |  7.0101e-03 |
| 0.277 | 7.0483e-03 |  7.0292e-03 |   7.0292e-03  |  7.0483e-03 |
| 0.277 | 7.0866e-03 |  7.0674e-03 |   7.0675e-03  |  7.0866e-03 |
| 0.278 | 7.1251e-03 |  7.1058e-03 |   7.1059e-03  |  7.1251e-03 |
| 0.278 | 7.1637e-03 |  7.1444e-03 |   7.1444e-03  |  7.1637e-03 |
| 0.279 | 7.2024e-03 |  7.1830e-03 |   7.1830e-03  |  7.2024e-03 |
| 0.279 | 7.2413e-03 |  7.2218e-03 |   7.2219e-03  |  7.2413e-03 |
| 0.280 | 7.2803e-03 |  7.2608e-03 |   7.2608e-03  |  7.2803e-03 |
| 0.280 | 7.3195e-03 |  7.2999e-03 |   7.2999e-03  |  7.3195e-03 |
| 0.281 | 7.3588e-03 |  7.3391e-03 |   7.3391e-03  |  7.3588e-03 |
| 0.281 | 7.3982e-03 |  7.3785e-03 |   7.3785e-03  |  7.3982e-03 |
| 0.282 | 7.4378e-03 |  7.4180e-03 |   7.4180e-03  |  7.4378e-03 |
| 0.282 | 7.4775e-03 |  7.4576e-03 |   7.4576e-03  |  7.4775e-03 |
| 0.283 | 7.5174e-03 |  7.4974e-03 |   7.4974e-03  |  7.5174e-03 |
| 0.283 | 7.5574e-03 |  7.5373e-03 |   7.5374e-03  |  7.5574e-03 |
| 0.284 | 7.5975e-03 |  7.5774e-03 |   7.5774e-03  |  7.5975e-03 |
| 0.284 | 7.6378e-03 |  7.6176e-03 |   7.6176e-03  |  7.6378e-03 |
| 0.285 | 7.6782e-03 |  7.6580e-03 |   7.6580e-03  |  7.6782e-03 |
| 0.285 | 7.7188e-03 |  7.6985e-03 |   7.6985e-03  |  7.7188e-03 |
