
U(x, u) = x^2 + u^2

+-------+------------+-------------+---------------+-------------+
|   x   |   Пикар    | Явный Эйлер | Неявный Эйлер | Рунге-Кутта |
| 0.028 | 7.2392e-06 |  7.2003e-06 |   7.2004e-06  |  7.2393e-06 |
| 0.028 | 7.3173e-06 |  7.2782e-06 |   7.2782e-06  |  7.3174e-06 |
| 0.028 | 7.3960e-06 |  7.3566e-06 |   7.3566e-06  |  7.3961e-06 |
| 0.028 | 7.4753e-06 |  7.4355e-06 |   7.4356e-06  |  7.4753e-06 |
| 0.028 | 7.5551e-06 |  7.5151e-06 |   7.5151e-06  |  7.5551e-06 |
| 0.028 | 7.6354e-06 |  7.5952e-06 |   7.5952e-06  |  7.6355e-06 |
| 0.029 | 7.7164e-06 |  7.6758e-06 |   7.6758e-06  |  7.7164e-06 |
| 0.029 | 7.7979e-06 |  7.7570e-06 |   7.7571e-06  |  7.7979e-06 |
| 0.029 | 7.8800e-06 |  7.8388e-06 |   7.8389e-06  |  7.8800e-06 |
| 0.029 | 7.9626e-06 |  7.9212e-06 |   7.9212e-06  |  7.9627e-06 |
| 0.029 | 8.0459e-06 |  8.0041e-06 |   8.0042e-06  |  8.0459e-06 |
| 0.029 | 8.1297e-06 |  8.0877e-06 |   8.0877e-06  |  8.1297e-06 |
| 0.029 | 8.2141e-06 |  8.1718e-06 |   8.1718e-06  |  8.2141e-06 |
| 0.029 | 8.2990e-06 |  8.2564e-06 |   8.2565e-06  |  8.2991e-06 |
| 0.029 | 8.3846e-06 |  8.3417e-06 |   8.3417e-06  |  8.3846e-06 |
| 0.029 | 8.4707e-06 |  8.4276e-06 |   8.4276e-06  |  8.4708e-06 |
| 0.030 | 8.5575e-06 |  8.5140e-06 |   8.5140e-06  |  8.5575e-06 |
| 0.030 | 8.6448e-06 |  8.6010e-06 |   8.6011e-06  |  8.6448e-06 |
| 0.030 | 8.7327e-06 |  8.6886e-06 |   8.6887e-06  |  8.7327e-06 |
| 0.030 | 8.8212e-06 |  8.7768e-06 |   8.7769e-06  |  8.8212e-06 |
| 0.030 | 8.9103e-06 |  8.8656e-06 |   8.8657e-06  |  8.9103e-06 |
| 0.030 | 9.0000e-06 |  8.9551e-06 |   8.9551e-06  |  9.0001e-06 |
| 0.030 | 9.0903e-06 |  9.0451e-06 |   9.0451e-06  |  9.0904e-06 |
| 0.030 | 9.1812e-06 |  9.1357e-06 |   9.1357e-06  |  9.1813e-06 |
| 0.030 | 9.2727e-06 |  9.2269e-06 |   9.2269e-06  |  9.2728e-06 |
| 0.030 | 9.3648e-06 |  9.3187e-06 |   9.3187e-06  |  9.3649e-06 |
| 0.030 | 9.4575e-06 |  9.4111e-06 |   9.4111e-06  |  9.4576e-06 |
| 0.031 | 9.5509e-06 |  9.5041e-06 |   9.5041e-06  |  9.5509e-06 |
| 0.031 | 9.6448e-06 |  9.5977e-06 |   9.5978e-06  |  9.6449e-06 |
| 0.031 | 9.7394e-06 |  9.6920e-06 |   9.6920e-06  |  9.7394e-06 |
| 0.031 | 9.8345e-06 |  9.7869e-06 |   9.7869e-06  |  9.8346e-06 |
| 0.031 | 9.9303e-06 |  9.8823e-06 |   9.8824e-06  |  9.9304e-06 |
| 0.031 | 1.0027e-05 |  9.9784e-06 |   9.9785e-06  |  1.0027e-05 |
| 0.031 | 1.0124e-05 |  1.0075e-05 |   1.0075e-05  |  1.0124e-05 |
| 0.031 | 1.0221e-05 |  1.0173e-05 |   1.0173e-05  |  1.0221e-05 |
| 0.031 | 1.0320e-05 |  1.0270e-05 |   1.0271e-05  |  1.0320e-05 |
| 0.032 | 1.0419e-05 |  1.0369e-05 |   1.0369e-05  |  1.0419e-05 |
| 0.032 | 1.0518e-05 |  1.0468e-05 |   1.0468e-05  |  1.0518e-05 |
| 0.032 | 1.0618e-05 |  1.0568e-05 |   1.0568e-05  |  1.0618e-05 |
| 0.032 | 1.0719e-05 |  1.0669e-05 |   1.0669e-05  |  1.0719e-05 |
| 0.032 | 1.0821e-05 |  1.0770e-05 |   1.0770e-05  |  1.0821e-05 |
| 0.032 | 1.0923e-05 |  1.0872e-05 |   1.0872e-05  |  1.0923e-05 |
| 0.032 | 1.1025e-05 |  1.0974e-05 |   1.0974e-05  |  1.1025e-05 |
| 0.032 | 1.1129e-05 |  1.1077e-05 |   1.1077e-05  |  1.1129e-05 |
| 0.032 | 1.1233e-05 |  1.1181e-05 |   1.1181e-05  |  1.1233e-05 |
| 0.032 | 1.1337e-05 |  1.1285e-05 |   1.1285e-05  |  1.1337e-05 |
| 0.033 | 1.1443e-05 |  1.1390e-05 |   1.1390e-05  |  1.1443e-05 |
| 0.033 | 1.1549e-05 |  1.1496e-05 |   1.1496e-05  |  1.1549e-05 |
| 0.033 | 1.1655e-05 |  1.1602e-05 |   1.1602e-05  |  1.1655e-05 |
| 0.033 | 1.1763e-05 |  1.1709e-05 |   1.1709e-05  |  1.1763e-05 |
| 0.033 | 1.1870e-05 |  1.1816e-05 |   1.1816e-05  |  1.1870e-05 |
| 0.033 | 1.1979e-05 |  1.1925e-05 |   1.1925e-05  |  1.1979e-05 |
| 0.033 | 1.2088e-05 |  1.2034e-05 |   1.2034e-05  |  1.2088e-05 |
| 0.033 | 1.2198e-05 |  1.2143e-05 |   1.2143e-05  |  1.2198e-05 |
| 0.033 | 1.2309e-05 |  1.2253e-05 |   1.2253e-05  |  1.2309e-05 |
| 0.033 | 1.2420e-05 |  1.2364e-05 |   1.2364e-05  |  1.2420e-05 |
| 0.034 | 1.2532e-05 |  1.2476e-05 |   1.2476e-05  |  1.2532e-05 |
| 0.034 | 1.2644e-05 |  1.2588e-05 |   1.2588e-05  |  1.2644e-05 |
| 0.034 | 1.2758e-05 |  1.2701e-05 |   1.2701e-05  |  1.2758e-05 |
| 0.034 | 1.2871e-05 |  1.2814e-05 |   1.2814e-05  |  1.2872e-05 |
| 0.034 | 1.2986e-05 |  1.2929e-05 |   1.2929e-05  |  1.2986e-05 |
| 0.034 | 1.3101e-05 |  1.3044e-05 |   1.3044e-05  |  1.3101e-05 |
| 0.034 | 1.3217e-05 |  1.3159e-05 |   1.3159e-05  |  1.3217e-05 |
| 0.034 | 1.3334e-05 |  1.3275e-05 |   1.3276e-05  |  1.3334e-05 |
| 0.034 | 1.3451e-05 |  1.3392e-05 |   1.3392e-05  |  1.3451e-05 |
| 0.034 | 1.3569e-05 |  1.3510e-05 |   1.3510e-05  |  1.3569e-05 |
| 0.035 | 1.3688e-05 |  1.3628e-05 |   1.3628e-05  |  1.3688e-05 |
| 0.035 | 1.3807e-05 |  1.3747e-05 |   1.3747e-05  |  1.3807e-05 |
| 0.035 | 1.3927e-05 |  1.3867e-05 |   1.3867e-05  |  1.3927e-05 |
| 0.035 | 1.4048e-05 |  1.3988e-05 |   1.3988e-05  |  1.4048e-05 |
| 0.035 | 1.4170e-05 |  1.4109e-05 |   1.4109e-05  |  1.4170e-05 |
| 0.035 | 1.4292e-05 |  1.4230e-05 |   1.4231e-05  |  1.4292e-05 |
| 0.035 | 1.4415e-05 |  1.4353e-05 |   1.4353e-05  |  1.4415e-05 |
| 0.035 | 1.4538e-05 |  1.4476e-05 |   1.4476e-05  |  1.4538e-05 |
| 0.035 | 1.4662e-05 |  1.4600e-05 |   1.4600e-05  |  1.4662e-05 |
| 0.035 | 1.4787e-05 |  1.4725e-05 |   1.4725e-05  |  1.4787e-05 |
| 0.036 | 1.4913e-05 |  1.4850e-05 |   1.4850e-05  |  1.4913e-05 |
| 0.036 | 1.5039e-05 |  1.4976e-05 |   1.4976e-05  |  1.5039e-05 |
| 0.036 | 1.5166e-05 |  1.5103e-05 |   1.5103e-05  |  1.5166e-05 |
| 0.036 | 1.5294e-05 |  1.5230e-05 |   1.5230e-05  |  1.5294e-05 |
| 0.036 | 1.5423e-05 |  1.5358e-05 |   1.5358e-05  |  1.5423e-05 |
| 0.036 | 1.5552e-05 |  1.5487e-05 |   1.5487e-05  |  1.5552e-05 |
| 0.036 | 1.5682e-05 |  1.5617e-05 |   1.5617e-05  |  1.5682e-05 |
| 0.036 | 1.5813e-05 |  1.5747e-05 |   1.5747e-05  |  1.5813e-05 |
| 0.036 | 1.5944e-05 |  1.5878e-05 |   1.5878e-05  |  1.5944e-05 |
| 0.036 | 1.6076e-05 |  1.6010e-05 |   1.6010e-05  |  1.6076e-05 |
| 0.037 | 1.6209e-05 |  1.6142e-05 |   1.6143e-05  |  1.6209e-05 |
| 0.037 | 1.6343e-05 |  1.6276e-05 |   1.6276e-05  |  1.6343e-05 |
| 0.037 | 1.6477e-05 |  1.6410e-05 |   1.6410e-05  |  1.6477e-05 |
| 0.037 | 1.6612e-05 |  1.6544e-05 |   1.6544e-05  |  1.6612e-05 |
| 0.037 | 1.6748e-05 |  1.6680e-05 |   1.6680e-05  |  1.6748e-05 |
| 0.037 | 1.6884e-05 |  1.6816e-05 |   1.6816e-05  |  1.6884e-05 |
| 0.037 | 1.7022e-05 |  1.6953e-05 |   1.6953e-05  |  1.7022e-05 |
| 0.037 | 1.7160e-05 |  1.7090e-05 |   1.7091e-05  |  1.7160e-05 |
| 0.037 | 1.7298e-05 |  1.7229e-05 |   1.7229e-05  |  1.7298e-05 |
| 0.037 | 1.7438e-05 |  1.7368e-05 |   1.7368e-05  |  1.7438e-05 |
| 0.038 | 1.7578e-05 |  1.7508e-05 |   1.7508e-05  |  1.7578e-05 |
| 0.038 | 1.7719e-05 |  1.7649e-05 |   1.7649e-05  |  1.7719e-05 |
| 0.038 | 1.7861e-05 |  1.7790e-05 |   1.7790e-05  |  1.7861e-05 |
| 0.038 | 1.8003e-05 |  1.7932e-05 |   1.7932e-05  |  1.8003e-05 |
| 0.038 | 1.8147e-05 |  1.8075e-05 |   1.8075e-05  |  1.8147e-05 |
| 0.038 | 1.8291e-05 |  1.8219e-05 |   1.8219e-05  |  1.8291e-05 |
| 0.038 | 1.8435e-05 |  1.8363e-05 |   1.8363e-05  |  1.8436e-05 |
| 0.038 | 1.8581e-05 |  1.8508e-05 |   1.8508e-05  |  1.8581e-05 |
| 0.038 | 1.8727e-05 |  1.8654e-05 |   1.8654e-05  |  1.8727e-05 |
| 0.038 | 1.8874e-05 |  1.8801e-05 |   1.8801e-05  |  1.8874e-05 |
| 0.039 | 1.9022e-05 |  1.8948e-05 |   1.8948e-05  |  1.9022e-05 |
| 0.039 | 1.9171e-05 |  1.9096e-05 |   1.9096e-05  |  1.9171e-05 |
| 0.039 | 1.9320e-05 |  1.9245e-05 |   1.9245e-05  |  1.9320e-05 |
| 0.039 | 1.9470e-05 |  1.9395e-05 |   1.9395e-05  |  1.9470e-05 |
| 0.039 | 1.9621e-05 |  1.9546e-05 |   1.9546e-05  |  1.9621e-05 |
| 0.039 | 1.9773e-05 |  1.9697e-05 |   1.9697e-05  |  1.9773e-05 |
| 0.039 | 1.9925e-05 |  1.9849e-05 |   1.9849e-05  |  1.9926e-05 |
| 0.039 | 2.0079e-05 |  2.0002e-05 |   2.0002e-05  |  2.0079e-05 |
| 0.039 | 2.0233e-05 |  2.0156e-05 |   2.0156e-05  |  2.0233e-05 |
| 0.039 | 2.0388e-05 |  2.0310e-05 |   2.0310e-05  |  2.0388e-05 |
| 0.040 | 2.0543e-05 |  2.0465e-05 |   2.0465e-05  |  2.0543e-05 |
| 0.040 | 2.0700e-05 |  2.0621e-05 |   2.0621e-05  |  2.0700e-05 |
| 0.040 | 2.0857e-05 |  2.0778e-05 |   2.0778e-05  |  2.0857e-05 |
| 0.040 | 2.1015e-05 |  2.0936e-05 |   2.0936e-05  |  2.1015e-05 |
| 0.040 | 2.1174e-05 |  2.1094e-05 |   2.1094e-05  |  2.1174e-05 |
| 0.040 | 2.1333e-05 |  2.1253e-05 |   2.1253e-05  |  2.1333e-05 |
| 0.040 | 2.1494e-05 |  2.1413e-05 |   2.1413e-05  |  2.1494e-05 |
| 0.040 | 2.1655e-05 |  2.1574e-05 |   2.1574e-05  |  2.1655e-05 |
| 0.040 | 2.1817e-05 |  2.1736e-05 |   2.1736e-05  |  2.1817e-05 |
| 0.040 | 2.1980e-05 |  2.1898e-05 |   2.1898e-05  |  2.1980e-05 |
| 0.041 | 2.2143e-05 |  2.2061e-05 |   2.2061e-05  |  2.2143e-05 |
| 0.041 | 2.2308e-05 |  2.2225e-05 |   2.2226e-05  |  2.2308e-05 |
| 0.041 | 2.2473e-05 |  2.2390e-05 |   2.2390e-05  |  2.2473e-05 |
| 0.041 | 2.2639e-05 |  2.2556e-05 |   2.2556e-05  |  2.2639e-05 |
| 0.041 | 2.2806e-05 |  2.2722e-05 |   2.2722e-05  |  2.2806e-05 |
| 0.041 | 2.2974e-05 |  2.2890e-05 |   2.2890e-05  |  2.2974e-05 |
| 0.041 | 2.3142e-05 |  2.3058e-05 |   2.3058e-05  |  2.3142e-05 |
| 0.041 | 2.3312e-05 |  2.3227e-05 |   2.3227e-05  |  2.3312e-05 |
| 0.041 | 2.3482e-05 |  2.3396e-05 |   2.3397e-05  |  2.3482e-05 |
| 0.041 | 2.3653e-05 |  2.3567e-05 |   2.3567e-05  |  2.3653e-05 |
| 0.042 | 2.3824e-05 |  2.3738e-05 |   2.3738e-05  |  2.3825e-05 |
| 0.042 | 2.3997e-05 |  2.3911e-05 |   2.3911e-05  |  2.3997e-05 |
| 0.042 | 2.4171e-05 |  2.4084e-05 |   2.4084e-05  |  2.4171e-05 |
| 0.042 | 2.4345e-05 |  2.4258e-05 |   2.4258e-05  |  2.4345e-05 |
| 0.042 | 2.4520e-05 |  2.4432e-05 |   2.4432e-05  |  2.4520e-05 |
| 0.042 | 2.4696e-05 |  2.4608e-05 |   2.4608e-05  |  2.4696e-05 |
| 0.042 | 2.4873e-05 |  2.4784e-05 |   2.4784e-05  |  2.4873e-05 |
| 0.042 | 2.5050e-05 |  2.4962e-05 |   2.4962e-05  |  2.5051e-05 |
| 0.042 | 2.5229e-05 |  2.5140e-05 |   2.5140e-05  |  2.5229e-05 |
| 0.042 | 2.5408e-05 |  2.5319e-05 |   2.5319e-05  |  2.5408e-05 |
| 0.043 | 2.5589e-05 |  2.5498e-05 |   2.5498e-05  |  2.5589e-05 |
| 0.043 | 2.5770e-05 |  2.5679e-05 |   2.5679e-05  |  2.5770e-05 |
| 0.043 | 2.5951e-05 |  2.5860e-05 |   2.5860e-05  |  2.5952e-05 |
| 0.043 | 2.6134e-05 |  2.6043e-05 |   2.6043e-05  |  2.6134e-05 |
| 0.043 | 2.6318e-05 |  2.6226e-05 |   2.6226e-05  |  2.6318e-05 |
| 0.043 | 2.6502e-05 |  2.6410e-05 |   2.6410e-05  |  2.6502e-05 |
| 0.043 | 2.6688e-05 |  2.6595e-05 |   2.6595e-05  |  2.6688e-05 |
| 0.043 | 2.6874e-05 |  2.6781e-05 |   2.6781e-05  |  2.6874e-05 |
| 0.043 | 2.7061e-05 |  2.6967e-05 |   2.6967e-05  |  2.7061e-05 |
| 0.043 | 2.7249e-05 |  2.7155e-05 |   2.7155e-05  |  2.7249e-05 |
| 0.044 | 2.7438e-05 |  2.7343e-05 |   2.7343e-05  |  2.7438e-05 |
| 0.044 | 2.7627e-05 |  2.7532e-05 |   2.7532e-05  |  2.7627e-05 |
| 0.044 | 2.7818e-05 |  2.7722e-05 |   2.7722e-05  |  2.7818e-05 |
| 0.044 | 2.8009e-05 |  2.7913e-05 |   2.7913e-05  |  2.8009e-05 |
| 0.044 | 2.8202e-05 |  2.8105e-05 |   2.8105e-05  |  2.8202e-05 |
| 0.044 | 2.8395e-05 |  2.8298e-05 |   2.8298e-05  |  2.8395e-05 |
| 0.044 | 2.8589e-05 |  2.8492e-05 |   2.8492e-05  |  2.8589e-05 |
| 0.044 | 2.8784e-05 |  2.8686e-05 |   2.8686e-05  |  2.8784e-05 |
| 0.044 | 2.8979e-05 |  2.8881e-05 |   2.8881e-05  |  2.8980e-05 |
| 0.044 | 2.9176e-05 |  2.9078e-05 |   2.9078e-05  |  2.9176e-05 |
| 0.045 | 2.9374e-05 |  2.9275e-05 |   2.9275e-05  |  2.9374e-05 |
| 0.045 | 2.9572e-05 |  2.9473e-05 |   2.9473e-05  |  2.9572e-05 |
| 0.045 | 2.9772e-05 |  2.9672e-05 |   2.9672e-05  |  2.9772e-05 |
| 0.045 | 2.9972e-05 |  2.9872e-05 |   2.9872e-05  |  2.9972e-05 |
| 0.045 | 3.0173e-05 |  3.0072e-05 |   3.0072e-05  |  3.0173e-05 |
| 0.045 | 3.0375e-05 |  3.0274e-05 |   3.0274e-05  |  3.0375e-05 |
| 0.045 | 3.0578e-05 |  3.0476e-05 |   3.0476e-05  |  3.0578e-05 |
| 0.045 | 3.0782e-05 |  3.0680e-05 |   3.0680e-05  |  3.0782e-05 |
| 0.045 | 3.0987e-05 |  3.0884e-05 |   3.0884e-05  |  3.0987e-05 |
| 0.045 | 3.1192e-05 |  3.1089e-05 |   3.1089e-05  |  3.1192e-05 |
| 0.046 | 3.1399e-05 |  3.1295e-05 |   3.1295e-05  |  3.1399e-05 |
| 0.046 | 3.1606e-05 |  3.1502e-05 |   3.1502e-05  |  3.1606e-05 |
| 0.046 | 3.1815e-05 |  3.1710e-05 |   3.1710e-05  |  3.1815e-05 |
| 0.046 | 3.2024e-05 |  3.1919e-05 |   3.1919e-05  |  3.2024e-05 |
| 0.046 | 3.2234e-05 |  3.2129e-05 |   3.2129e-05  |  3.2234e-05 |
| 0.046 | 3.2445e-05 |  3.2340e-05 |   3.2340e-05  |  3.2445e-05 |
| 0.046 | 3.2657e-05 |  3.2551e-05 |   3.2551e-05  |  3.2657e-05 |
| 0.046 | 3.2870e-05 |  3.2764e-05 |   3.2764e-05  |  3.2870e-05 |
| 0.046 | 3.3084e-05 |  3.2977e-05 |   3.2977e-05  |  3.3084e-05 |
| 0.046 | 3.3299e-05 |  3.3192e-05 |   3.3192e-05  |  3.3299e-05 |
| 0.047 | 3.3515e-05 |  3.3407e-05 |   3.3407e-05  |  3.3515e-05 |
| 0.047 | 3.3732e-05 |  3.3623e-05 |   3.3623e-05  |  3.3732e-05 |
| 0.047 | 3.3949e-05 |  3.3840e-05 |   3.3840e-05  |  3.3949e-05 |
| 0.047 | 3.4168e-05 |  3.4058e-05 |   3.4058e-05  |  3.4168e-05 |
| 0.047 | 3.4387e-05 |  3.4277e-05 |   3.4277e-05  |  3.4387e-05 |
| 0.047 | 3.4608e-05 |  3.4497e-05 |   3.4497e-05  |  3.4608e-05 |
| 0.047 | 3.4829e-05 |  3.4718e-05 |   3.4718e-05  |  3.4829e-05 |
| 0.047 | 3.5051e-05 |  3.4940e-05 |   3.4940e-05  |  3.5051e-05 |
| 0.047 | 3.5275e-05 |  3.5163e-05 |   3.5163e-05  |  3.5275e-05 |
| 0.047 | 3.5499e-05 |  3.5387e-05 |   3.5387e-05  |  3.5499e-05 |
| 0.048 | 3.5724e-05 |  3.5611e-05 |   3.5611e-05  |  3.5724e-05 |
| 0.048 | 3.5950e-05 |  3.5837e-05 |   3.5837e-05  |  3.5950e-05 |
| 0.048 | 3.6177e-05 |  3.6063e-05 |   3.6063e-05  |  3.6177e-05 |
| 0.048 | 3.6405e-05 |  3.6291e-05 |   3.6291e-05  |  3.6405e-05 |
| 0.048 | 3.6634e-05 |  3.6519e-05 |   3.6520e-05  |  3.6634e-05 |
| 0.048 | 3.6864e-05 |  3.6749e-05 |   3.6749e-05  |  3.6864e-05 |
| 0.048 | 3.7095e-05 |  3.6979e-05 |   3.6979e-05  |  3.7095e-05 |
| 0.048 | 3.7327e-05 |  3.7211e-05 |   3.7211e-05  |  3.7327e-05 |
| 0.048 | 3.7560e-05 |  3.7443e-05 |   3.7443e-05  |  3.7560e-05 |
| 0.048 | 3.7793e-05 |  3.7676e-05 |   3.7676e-05  |  3.7793e-05 |
| 0.049 | 3.8028e-05 |  3.7911e-05 |   3.7911e-05  |  3.8028e-05 |
| 0.049 | 3.8264e-05 |  3.8146e-05 |   3.8146e-05  |  3.8264e-05 |
| 0.049 | 3.8500e-05 |  3.8382e-05 |   3.8382e-05  |  3.8501e-05 |
| 0.049 | 3.8738e-05 |  3.8619e-05 |   3.8619e-05  |  3.8738e-05 |
| 0.049 | 3.8977e-05 |  3.8857e-05 |   3.8857e-05  |  3.8977e-05 |
| 0.049 | 3.9216e-05 |  3.9096e-05 |   3.9096e-05  |  3.9216e-05 |
| 0.049 | 3.9457e-05 |  3.9336e-05 |   3.9337e-05  |  3.9457e-05 |
| 0.049 | 3.9699e-05 |  3.9578e-05 |   3.9578e-05  |  3.9699e-05 |
| 0.049 | 3.9941e-05 |  3.9820e-05 |   3.9820e-05  |  3.9941e-05 |
| 0.049 | 4.0185e-05 |  4.0063e-05 |   4.0063e-05  |  4.0185e-05 |
| 0.050 | 4.0429e-05 |  4.0307e-05 |   4.0307e-05  |  4.0429e-05 |
| 0.050 | 4.0675e-05 |  4.0552e-05 |   4.0552e-05  |  4.0675e-05 |
| 0.050 | 4.0921e-05 |  4.0798e-05 |   4.0798e-05  |  4.0921e-05 |
| 0.050 | 4.1169e-05 |  4.1045e-05 |   4.1045e-05  |  4.1169e-05 |
| 0.050 | 4.1417e-05 |  4.1293e-05 |   4.1293e-05  |  4.1417e-05 |
| 0.050 | 4.1667e-05 |  4.1542e-05 |   4.1542e-05  |  4.1667e-05 |
| 0.050 | 4.1917e-05 |  4.1792e-05 |   4.1792e-05  |  4.1917e-05 |
| 0.050 | 4.2169e-05 |  4.2043e-05 |   4.2043e-05  |  4.2169e-05 |
| 0.050 | 4.2421e-05 |  4.2295e-05 |   4.2295e-05  |  4.2421e-05 |
| 0.050 | 4.2675e-05 |  4.2548e-05 |   4.2548e-05  |  4.2675e-05 |
| 0.051 | 4.2929e-05 |  4.2802e-05 |   4.2802e-05  |  4.2929e-05 |
| 0.051 | 4.3185e-05 |  4.3057e-05 |   4.3057e-05  |  4.3185e-05 |
| 0.051 | 4.3441e-05 |  4.3313e-05 |   4.3313e-05  |  4.3441e-05 |
| 0.051 | 4.3699e-05 |  4.3570e-05 |   4.3570e-05  |  4.3699e-05 |
| 0.051 | 4.3957e-05 |  4.3828e-05 |   4.3828e-05  |  4.3958e-05 |
| 0.051 | 4.4217e-05 |  4.4087e-05 |   4.4087e-05  |  4.4217e-05 |
| 0.051 | 4.4478e-05 |  4.4347e-05 |   4.4347e-05  |  4.4478e-05 |
| 0.051 | 4.4739e-05 |  4.4608e-05 |   4.4608e-05  |  4.4739e-05 |
| 0.051 | 4.5002e-05 |  4.4870e-05 |   4.4870e-05  |  4.5002e-05 |
| 0.051 | 4.5266e-05 |  4.5134e-05 |   4.5134e-05  |  4.5266e-05 |
| 0.052 | 4.5530e-05 |  4.5398e-05 |   4.5398e-05  |  4.5530e-05 |
| 0.052 | 4.5796e-05 |  4.5663e-05 |   4.5663e-05  |  4.5796e-05 |
| 0.052 | 4.6063e-05 |  4.5929e-05 |   4.5929e-05  |  4.6063e-05 |
| 0.052 | 4.6331e-05 |  4.6197e-05 |   4.6197e-05  |  4.6331e-05 |
| 0.052 | 4.6599e-05 |  4.6465e-05 |   4.6465e-05  |  4.6600e-05 |
| 0.052 | 4.6869e-05 |  4.6734e-05 |   4.6734e-05  |  4.6869e-05 |
| 0.052 | 4.7140e-05 |  4.7005e-05 |   4.7005e-05  |  4.7140e-05 |
| 0.052 | 4.7412e-05 |  4.7276e-05 |   4.7276e-05  |  4.7412e-05 |
| 0.052 | 4.7685e-05 |  4.7549e-05 |   4.7549e-05  |  4.7685e-05 |
| 0.052 | 4.7959e-05 |  4.7822e-05 |   4.7822e-05  |  4.7959e-05 |
| 0.053 | 4.8234e-05 |  4.8097e-05 |   4.8097e-05  |  4.8234e-05 |
| 0.053 | 4.8511e-05 |  4.8372e-05 |   4.8372e-05  |  4.8511e-05 |
| 0.053 | 4.8788e-05 |  4.8649e-05 |   4.8649e-05  |  4.8788e-05 |
| 0.053 | 4.9066e-05 |  4.8927e-05 |   4.8927e-05  |  4.9066e-05 |
| 0.053 | 4.9345e-05 |  4.9205e-05 |   4.9206e-05  |  4.9345e-05 |
| 0.053 | 4.9626e-05 |  4.9485e-05 |   4.9485e-05  |  4.9626e-05 |
| 0.053 | 4.9907e-05 |  4.9766e-05 |   4.9766e-05  |  4.9907e-05 |
| 0.053 | 5.0190e-05 |  5.0048e-05 |   5.0048e-05  |  5.0190e-05 |
| 0.053 | 5.0473e-05 |  5.0331e-05 |   5.0331e-05  |  5.0473e-05 |
| 0.053 | 5.0758e-05 |  5.0615e-05 |   5.0615e-05  |  5.0758e-05 |
| 0.054 | 5.1043e-05 |  5.0900e-05 |   5.0901e-05  |  5.1044e-05 |
| 0.054 | 5.1330e-05 |  5.1187e-05 |   5.1187e-05  |  5.1330e-05 |
| 0.054 | 5.1618e-05 |  5.1474e-05 |   5.1474e-05  |  5.1618e-05 |
| 0.054 | 5.1907e-05 |  5.1762e-05 |   5.1762e-05  |  5.1907e-05 |
| 0.054 | 5.2197e-05 |  5.2052e-05 |   5.2052e-05  |  5.2197e-05 |
| 0.054 | 5.2488e-05 |  5.2342e-05 |   5.2342e-05  |  5.2488e-05 |
| 0.054 | 5.2780e-05 |  5.2634e-05 |   5.2634e-05  |  5.2780e-05 |
| 0.054 | 5.3073e-05 |  5.2927e-05 |   5.2927e-05  |  5.3073e-05 |
| 0.054 | 5.3368e-05 |  5.3220e-05 |   5.3220e-05  |  5.3368e-05 |
| 0.054 | 5.3663e-05 |  5.3515e-05 |   5.3515e-05  |  5.3663e-05 |
| 0.055 | 5.3960e-05 |  5.3811e-05 |   5.3811e-05  |  5.3960e-05 |
| 0.055 | 5.4257e-05 |  5.4108e-05 |   5.4108e-05  |  5.4257e-05 |
| 0.055 | 5.4556e-05 |  5.4406e-05 |   5.4406e-05  |  5.4556e-05 |
| 0.055 | 5.4856e-05 |  5.4705e-05 |   5.4706e-05  |  5.4856e-05 |
| 0.055 | 5.5156e-05 |  5.5006e-05 |   5.5006e-05  |  5.5156e-05 |
| 0.055 | 5.5458e-05 |  5.5307e-05 |   5.5307e-05  |  5.5458e-05 |
| 0.055 | 5.5761e-05 |  5.5610e-05 |   5.5610e-05  |  5.5761e-05 |
| 0.055 | 5.6066e-05 |  5.5913e-05 |   5.5913e-05  |  5.6066e-05 |
| 0.055 | 5.6371e-05 |  5.6218e-05 |   5.6218e-05  |  5.6371e-05 |
| 0.055 | 5.6677e-05 |  5.6524e-05 |   5.6524e-05  |  5.6677e-05 |
| 0.056 | 5.6985e-05 |  5.6831e-05 |   5.6831e-05  |  5.6985e-05 |
| 0.056 | 5.7293e-05 |  5.7139e-05 |   5.7139e-05  |  5.7293e-05 |
| 0.056 | 5.7603e-05 |  5.7448e-05 |   5.7448e-05  |  5.7603e-05 |
| 0.056 | 5.7914e-05 |  5.7758e-05 |   5.7758e-05  |  5.7914e-05 |
| 0.056 | 5.8226e-05 |  5.8070e-05 |   5.8070e-05  |  5.8226e-05 |
| 0.056 | 5.8539e-05 |  5.8382e-05 |   5.8382e-05  |  5.8539e-05 |
| 0.056 | 5.8853e-05 |  5.8696e-05 |   5.8696e-05  |  5.8853e-05 |
| 0.056 | 5.9168e-05 |  5.9010e-05 |   5.9010e-05  |  5.9168e-05 |
| 0.056 | 5.9485e-05 |  5.9326e-05 |   5.9326e-05  |  5.9485e-05 |
| 0.056 | 5.9802e-05 |  5.9643e-05 |   5.9643e-05  |  5.9802e-05 |
| 0.057 | 6.0121e-05 |  5.9961e-05 |   5.9961e-05  |  6.0121e-05 |
| 0.057 | 6.0441e-05 |  6.0280e-05 |   6.0280e-05  |  6.0441e-05 |
| 0.057 | 6.0761e-05 |  6.0601e-05 |   6.0601e-05  |  6.0762e-05 |
| 0.057 | 6.1084e-05 |  6.0922e-05 |   6.0922e-05  |  6.1084e-05 |
